drug1_id,drug2_id,prr_mean,prr_max,prr_min,prr_std,prr_count,report_freq_mean,has_interaction,severity,drug1_encoded,drug2_encoded,severity_encoded
2623,82122,10.019041145516073,70.0,0.487805,9.835668127898058,591,0.01913071065989848,1,high,413,1049,3
2623,8308,8.505290555555556,20.0,1.42857,4.180793452719193,18,0.10555555555555557,1,high,413,1054,3
26237,283838,9.167154196969696,80.0,0.135135,11.653424854145621,396,0.017561229545454547,1,high,414,450,3
2626,2002,7.94069905839416,300.0,0.37037,17.02979599538209,411,0.012001962214111922,1,high,415,293,3
2626,327361,6.9232344827586205,10.0,1.25,3.4088236705492765,29,0.060851896551724134,1,high,415,518,3
2626,39230,10.064102307692307,20.0,2.5,5.209295141962032,13,0.11888106923076923,1,high,415,630,3
2626,5879,15.538459230769233,50.0,1.66667,14.68404003024285,13,0.20118343846153847,1,high,415,794,3
263034,11002,10.833332500000001,20.0,3.33333,6.871843922040988,4,0.11363632500000001,1,high,416,71,3
263034,2670,7.250297583333333,30.0,0.625,6.3373427180020565,36,0.04797977777777778,1,high,416,420,3
263034,684879,12.058333000000001,40.0,2.0,10.064016889262929,20,0.096875,1,high,416,908,3
26397,190376,12.499999545454546,50.0,1.66667,11.846684073823189,22,0.06521742272727273,1,high,417,268,3
26397,8339,7.416665625,10.0,2.0,3.4587529598165263,16,0.084821425,1,high,417,1059,3
265323,6902,6.705730366459628,40.0,0.243902,7.449215716122191,161,0.018249362732919255,1,high,418,915,3
2670,221166,5.264519464720195,60.0,0.25641,6.286369647408295,411,0.008962619562043795,1,high,420,336,3
2670,3109,7.177153309859155,120.0,0.384615,12.05205892981252,142,0.019306873943661974,1,high,420,490,3
2670,6676,8.280880868995633,50.0,0.714286,6.829648274923541,229,0.03230053013100437,1,high,420,879,3
2670,725,13.830011369565216,240.0,0.416667,35.207570663444734,46,0.048550736956521734,1,high,420,964,3
2670,8120,8.163128,40.0,0.555556,6.218750311007016,173,0.03757223468208093,1,high,420,1037,3
2670,8373,8.651515,20.0,2.0,5.567743011874184,22,0.06181818181818182,1,high,420,1066,3
2683,10324,8.275252727272727,20.0,1.25,5.222750284223625,33,0.13333333333333333,1,high,421,12,3
2683,1364430,7.626189999999999,20.0,2.0,4.390240063184413,20,0.08846153500000001,1,high,421,173,3
2683,275891,9.8799996,20.0,2.0,6.485475645197171,25,0.11272723600000001,1,high,421,433,3
2683,2977,13.769345625,50.0,2.5,12.219526593653276,16,0.1493055375,1,high,421,464,3
2683,614373,8.809595636363637,30.0,1.11111,6.3263817806444065,55,0.06611570363636364,1,high,421,833,3
2683,73710,7.872070476190476,30.0,1.11111,6.250890196656601,84,0.05112047023809524,1,high,421,983,3
2685,7417,6.523809999999999,20.0,2.0,6.184979257257052,7,0.11688307142857143,1,high,422,988,3
2709,82122,12.745535625,50.0,1.42857,12.407288068858543,16,0.067708325,1,high,423,1049,3
272,5489,6.726190000000001,20.0,1.25,6.483725337029117,7,0.10389608571428573,1,high,425,765,3
272,5492,16.51515181818182,50.0,1.66667,14.50008673606942,11,0.18881104545454547,1,high,425,766,3
27334,4816,7.603173999999999,30.0,1.25,7.709087347427618,15,0.09473692000000002,1,high,426,728,3
27334,6470,6.154870767441861,20.0,0.833333,4.118621792251117,43,0.04941862558139534,1,high,426,866,3
27392,32592,6.616108673758865,30.0,0.322581,6.085345534977393,141,0.02347182411347518,1,high,427,514,3
274332,9899,9.49036261904762,40.0,1.0,7.604074195343769,42,0.0739348238095238,1,high,428,1135,3
275635,1347,5.993025454545455,50.0,0.285714,6.923657656168041,143,0.021065372727272727,1,high,432,158,3
275635,18603,6.2944285833333335,20.0,0.526316,4.624566954797229,228,0.022423245614035088,1,high,432,252,3
276237,139462,14.138889166666667,40.0,4.0,11.291775955339805,12,0.14743578333333335,1,high,434,182,3
276237,1819,8.83333294117647,40.0,2.0,9.33593745664821,17,0.05882355294117647,1,high,434,247,3
276237,5657,9.0,10.0,5.0,2.23606797749979,5,0.0666667,1,high,434,781,3
27729,48203,11.083333,30.0,2.5,7.556883433150423,10,0.12727268,1,high,435,729,3
278567,10582,6.743663056930693,70.0,0.238095,6.776891753437549,808,0.009085965482673267,1,high,437,37,3
28031,20352,6.672441513513514,60.0,0.357143,7.448754839121128,111,0.02860758018018018,1,high,439,301,3
281,321208,8.845629865671642,50.0,0.769231,9.737508851017177,67,0.045628985074626864,1,high,440,504,3
282388,39993,6.5850654035874445,60.0,0.322581,6.304588674101272,446,0.015559174596412555,1,high,442,638,3
282388,51428,7.684685975903615,40.0,0.714286,5.863029682256781,83,0.056798636144578314,1,high,442,750,3
282388,5879,8.75,10.0,5.0,2.0916500663351885,6,0.13333333333333333,1,high,442,794,3
282446,703,11.2455556,40.0,1.25,9.540226743898735,25,0.08842101599999999,1,high,443,937,3
282446,732,7.70141141025641,60.0,0.263158,9.071395432080378,195,0.018426781435897436,1,high,443,977,3
283742,10379,5.672327073313783,95.0,0.275862,7.584535233916769,682,0.007396384076246334,1,high,445,17,3
283742,1112973,8.177777333333333,20.0,1.66667,4.582345187564155,15,0.12121207333333334,1,high,445,78,3
283742,2598,4.984533847704848,50.0,0.10582,5.307272393771771,2331,0.002985499601029601,1,medium,445,408,2
283742,44281,5.934921837104072,40.0,0.285714,5.717037180917293,221,0.020927584162895925,1,high,445,695,3
283742,4460,7.025637747252747,40.0,0.4,6.171505950477848,91,0.029010989010989013,1,high,445,700,3
283742,83515,7.3125,15.0,2.0,3.4565272521942147,32,0.08333331875,1,high,445,1062,3
283810,30125,8.178240416666666,30.0,1.11111,6.665091497593347,24,0.13461530833333332,1,high,447,473,3
28382,20352,5.681817272727272,10.0,2.5,2.9063679040929795,11,0.0909091,1,high,448,301,3
283838,274783,7.4116283362068955,160.0,0.243902,10.247877367700283,580,0.010846943586206897,1,high,450,429,3
283838,327361,7.30224765,30.0,0.833333,5.333443274656653,60,0.045555530000000004,1,high,450,518,3
283838,5553,6.044901212543554,30.0,0.384615,5.0167232646747255,287,0.0175101981184669,1,high,450,776,3
28439,10825,9.870958518518519,60.0,1.11111,10.85162879127793,54,0.041102031481481484,1,high,451,60,3
28439,20610,5.340026685436893,80.0,0.384615,6.8347217500812105,515,0.008858473126213592,1,high,451,307,3
28439,237159,7.898524918750001,40.0,0.588235,7.068057829691303,160,0.033533665000000004,1,high,451,367,3
28439,2551,6.722485591280654,60.0,0.25641,7.489740092570168,367,0.013910001689373298,1,high,451,398,3
28439,4337,6.061634675516224,90.0,0.25,6.761884426103906,678,0.008646120250737464,1,high,451,689,3
28439,5521,6.098506406727829,35.0,0.188679,5.722293681091751,327,0.016806716697247707,1,high,451,772,3
285148,12062,7.903205743119266,40.0,0.416667,7.109205636527224,109,0.02550150733944954,1,high,452,121,3
285148,519,8.773581208695653,70.0,0.344828,9.340480797389253,115,0.028115958260869565,1,high,452,752,3
285148,6582,6.080995476,50.0,0.149254,6.742304559698481,250,0.01471514592,1,high,452,874,3
287637,62427,8.522222222222222,40.0,1.66667,8.053843363841573,45,0.044444444444444446,1,high,453,848,3
2878,5781,5.564102307692308,10.0,2.0,3.280511145548698,13,0.09090909999999999,1,high,454,791,3
28889,141626,7.454343457943925,40.0,1.25,5.559161158925325,107,0.04877336448598131,1,high,455,191,3
28889,142131,7.8703705555555565,20.0,5.0,3.8689966826593536,18,0.10606058333333333,1,high,455,194,3
28889,7299,7.292016470588235,20.0,1.42857,4.14916498952601,34,0.08144797647058823,1,high,455,971,3
28889,816346,6.9418452450980395,60.0,0.666667,7.2332980546463075,204,0.02417403970588235,1,high,455,1043,3
28894,187832,6.1316013255813955,30.0,0.344828,5.16821377906694,129,0.02076097364341085,1,high,456,257,3
2890,8591,12.424242272727271,30.0,3.33333,6.779350916245547,22,0.12237755909090908,1,high,457,1082,3
28908,1236136,6.813724705882353,10.0,2.5,3.176456371761065,17,0.08144797647058823,1,high,458,128,3
29046,10324,11.161723759930915,90.0,0.3125,12.777353474621318,579,0.02036178946459413,1,high,459,12,3
29046,10510,9.086945538922157,77.5,0.285714,13.260715078679588,167,0.03219649820359281,1,high,459,33,3
29046,236809,6.955963194444444,30.0,1.42857,5.800610599812147,72,0.05059525555555555,1,high,459,365,3
29046,265323,6.281200980392157,25.0,1.42857,5.044941498202434,51,0.04444442352941177,1,high,459,418,3
29046,33910,6.476097951388889,25.0,0.344828,4.864503088996541,144,0.030021343055555556,1,high,459,545,3
29046,39993,5.793075025344764,70.0,0.104167,6.875557484254717,2683,0.002744399568393589,1,high,459,638,3
29046,42781,9.246133970588236,60.0,0.625,7.899878524472179,136,0.05215992647058824,1,high,459,682,3
29046,4492,5.79278587628866,80.0,0.119522,7.325461180834828,679,0.006615749499263623,1,high,459,704,3
29046,5553,6.18540333739255,90.0,0.10989,7.462198062216856,1396,0.005311062922636103,1,high,459,776,3
29046,618278,6.158729999999999,10.0,2.5,2.731237677076091,21,0.07843138095238096,1,high,459,836,3
29046,6585,8.23367214978903,150.0,0.3125,9.854847560462193,474,0.01630128012658228,1,high,459,875,3
29046,6694,5.450292105263157,10.0,1.66667,3.3905023353784074,19,0.06371192631578948,1,high,459,881,3
29046,69120,4.12016655,60.0,0.10989,5.14743505164289,1800,0.0026736115300000003,1,medium,459,916,2
29421,221166,8.869949833333333,50.0,0.769231,8.261543101845502,96,0.046130960416666665,1,high,462,336,3
29421,281,7.940516599009901,60.0,0.232558,8.90569343528427,202,0.02063523935643564,1,high,462,440,3
29421,37801,7.940393333333333,20.0,1.25,4.5483930238685275,48,0.05587118541666667,1,high,462,613,3
29421,593411,5.368044189873418,30.0,0.243902,5.577201761958502,158,0.015518505316455697,1,high,462,801,3
29421,7646,5.431548913385828,40.0,0.116279,6.238977473063015,381,0.011229132650918634,1,high,462,1006,3
29561,10689,7.083605233766233,40.0,0.149254,6.51134353222557,308,0.01611351159090909,1,high,463,44,3
29561,11473,13.21212106060606,90.0,2.5,13.224315502971981,66,0.10984848484848485,1,high,463,102,3
29561,274783,9.21221962962963,80.0,0.434783,11.433945137263546,135,0.03019941037037037,1,high,463,429,3
29561,4885,11.25,30.0,3.33333,6.735753250517223,16,0.13125,1,high,463,734,3
29561,7407,8.754136595744681,50.0,1.0,8.36995003622568,47,0.058994170212765956,1,high,463,987,3
29561,8001,9.375263423423425,60.0,0.384615,9.876051349149396,111,0.03651863693693693,1,high,463,1033,3
2977,214824,12.166667,30.0,1.66667,8.64420120337591,10,0.16666644000000003,1,high,464,323,3
2977,32968,12.858576755555555,110.0,0.526316,18.893268580586913,45,0.06161618666666667,1,high,464,526,3
2977,7407,8.75,10.0,5.0,2.3145502494313788,8,0.0714286,1,high,464,987,3
29899,33688,22.5,80.0,2.5,32.882366094914765,5,0.21666678,1,high,467,534,3
300195,11198,10.7415876,60.0,1.0,12.827216410384107,25,0.061333328000000006,1,high,470,83,3
300195,28031,8.488864633027523,70.0,0.37037,11.434730358434509,109,0.030632907339449542,1,high,470,439,3
300195,8134,7.808333,30.0,2.0,6.017828306483731,20,0.084615395,1,high,470,1040,3
3002,10324,9.056478713547053,590.0,0.128205,23.065360922418893,967,0.006001880506721819,1,high,471,12,3
3002,356887,7.834585789473685,20.0,1.42857,5.916407569793905,19,0.08881578947368421,1,high,471,575,3
3002,5882,13.833333,30.0,3.33333,9.559754006598066,10,0.17499995,1,high,471,796,3
3002,7145,10.58146516981132,110.0,0.526316,15.50475316261458,106,0.04009432830188679,1,high,471,947,3
3008,20481,8.736884853448277,130.0,0.153846,12.268442574590972,348,0.014287994798850574,1,high,472,303,3
3008,237159,6.245988305970149,30.0,0.416667,4.840967547149339,134,0.03283581492537313,1,high,472,367,3
3008,4845,5.991785162499999,30.0,0.625,4.741664959695963,80,0.03525639875,1,high,472,732,3
3008,59078,6.223717868852459,20.0,1.11111,3.7966707937064696,61,0.06010932131147541,1,high,472,798,3
3008,6582,7.280064052845528,260.0,0.238095,13.802873495335891,492,0.010312896991869918,1,high,472,874,3
3008,9863,5.781806055555556,30.0,0.37037,5.061688813757743,270,0.01612388903703704,1,high,472,1133,3
3013,10582,7.307908575630251,60.0,0.666667,7.1717481313843825,238,0.02472150462184874,1,high,474,37,3
3013,3500,8.039215294117648,10.0,3.33333,2.8403900732076344,17,0.09625668235294119,1,high,474,563,3
301542,38454,5.948897021857924,90.0,0.277778,8.1156700367207,366,0.01171795568306011,1,high,476,624,3
301542,475968,4.89492162915601,80.0,0.192308,7.596810684021272,391,0.007105015089514067,1,medium,476,722,2
301542,5093,7.490825180379748,90.0,0.149254,9.75378243478142,316,0.016901072056962025,1,high,476,747,3
301542,519,4.110221058823529,40.0,0.140845,4.992209987550069,1479,0.00286041369979716,1,medium,476,752,2
301542,9863,6.016560454545455,90.0,0.25,7.496050158264231,341,0.012663951055718476,1,high,476,1133,3
302379,18603,5.628733063414635,63.3333,0.135135,7.345478539084576,205,0.015583384292682927,1,high,477,252,3
30257,11253,7.887864516129032,40.0,2.5,7.087948455338747,31,0.0860215,1,high,478,88,3
30257,1347,8.303257368421052,30.0,1.0,7.037785290060947,19,0.07769417368421054,1,high,478,158,3
30257,3403,9.559409118811882,50.0,0.909091,10.00106956956234,101,0.04116729306930693,1,high,478,547,3
30257,407990,9.162878636363637,30.0,1.25,6.299957969484358,22,0.06313136363636364,1,high,478,650,3
30257,8150,7.226230903846154,40.0,0.3125,6.75689156102328,104,0.029434875000000003,1,high,478,1041,3
3041,12574,10.133150771084336,90.0,0.357143,14.089407777924679,83,0.03463851927710843,1,high,479,135,3
3041,8375,7.649114018181819,30.0,0.909091,5.704273570188688,55,0.05527272727272727,1,high,479,1067,3
306266,6918,6.733597555555556,30.0,1.42857,5.912010121062177,45,0.04957264888888889,1,high,481,919,3
306674,82122,9.559306142857142,50.0,1.66667,7.774201216551995,70,0.0842857142857143,1,high,482,1049,3
307296,187832,4.93023601632653,20.0,0.30303,4.559973190566112,245,0.013698204163265306,1,medium,483,257,2
307296,6918,5.762878395061729,20.0,0.344828,4.5388292235400876,162,0.018877393209876542,1,high,483,919,3
3102,105694,7.068093397058824,30.0,0.769231,5.211329274522525,68,0.05656109411764706,1,high,487,35,3
3105,9143,5.633332666666666,10.0,2.0,3.328091609602516,15,0.08888888,1,high,488,1118,3
3108,141704,6.093749375,10.0,2.5,2.8336403387597113,16,0.1125,1,high,489,192,3
3108,195088,9.573529411764707,30.0,1.25,7.7771861924411745,51,0.06290851176470588,1,high,489,283,3
3109,11202,8.27352120950324,320.0,0.10101,18.880187644524113,1389,0.003304871994240461,1,high,490,84,3
3109,274783,8.117180175438596,30.0,1.11111,5.639257189846046,57,0.0626566,1,high,490,429,3
3109,40001,8.229993953125,20.0,0.625,5.649303926731675,64,0.033854190624999995,1,high,490,640,3
3109,7258,4.694199864661654,40.0,0.263158,5.325875233757291,133,0.01768155112781955,1,medium,490,965,2
3131,11256,8.413978387096774,20.0,2.0,4.607335611789889,31,0.10669970967741936,1,high,491,89,3
3131,20352,7.06314695652174,20.0,1.42857,4.425455264276551,23,0.08423913043478261,1,high,491,301,3
31447,4337,5.686958387096774,20.0,1.0,3.9136326216378787,62,0.04233870967741935,1,high,492,689,3
31448,135391,7.0971315909090915,20.0,1.25,4.288241003721116,44,0.08181814772727272,1,high,493,162,3
31448,734064,7.871234081632653,20.0,1.66667,4.842299941610442,49,0.08049887346938775,1,high,493,979,3
314683,32968,10.795454545454545,30.0,2.5,7.574485823990664,22,0.1363635681818182,1,high,494,526,3
314683,4917,8.625540454545455,20.0,1.42857,4.8041961265746655,22,0.10909090909090911,1,high,494,737,3
3154,6918,9.005376774193548,50.0,1.66667,9.155091798029622,31,0.09447004516129033,1,high,495,919,3
3155,10689,12.282092958333335,50.0,0.909091,14.097558959661578,24,0.07535468333333332,1,high,496,44,3
31555,30125,7.751238588235294,20.0,1.11111,5.269301336927015,85,0.05333331058823529,1,high,497,473,3
31555,83818,5.18722417551963,70.0,0.25,7.19740838612801,433,0.010144020184757506,1,high,497,1068,3
31555,897018,8.438243541666667,30.0,1.0,7.2081670809151825,48,0.07102276458333333,1,high,497,1112,3
31565,21212,8.646233134328359,30.0,1.66667,5.482526590388392,67,0.09808104477611941,1,high,498,314,3
31565,2598,7.975826651006711,115.0,0.47619,9.334250410756434,596,0.014003077164429532,1,high,498,408,3
31565,39786,9.049458139240507,130.0,0.307692,13.56034697115899,474,0.018884424725738397,1,high,498,634,3
31565,6915,8.970363344262296,40.0,0.666667,7.164183735601982,122,0.0509733606557377,1,high,498,917,3
31748,190376,8.214285714285714,20.0,2.5,5.900968443520823,7,0.1142857142857143,1,high,499,268,3
31748,2019,9.298245263157895,20.0,3.33333,4.884966980866876,19,0.08070174736842105,1,high,499,296,3
31748,31555,9.043793363636363,80.0,0.454545,12.763176048490822,66,0.04511018181818182,1,high,499,497,3
31748,37801,7.527194446153846,30.0,0.714286,6.306238323026555,65,0.04089069846153846,1,high,499,613,3
31748,41493,8.93162225,70.0,0.869565,10.855155400984472,60,0.03481480666666667,1,high,499,664,3
31748,73689,6.969557333333333,40.0,0.666667,6.267449117166103,57,0.036036021052631574,1,high,499,982,3
31994,83367,7.522222,10.0,2.0,3.2470176605358074,15,0.09696969333333333,1,high,502,1058,3
321064,1012892,8.086051788135594,40.0,0.666667,6.564469681675416,118,0.047357948305084746,1,high,503,4,3
321064,10772,5.5169167179487175,60.0,0.121951,6.304040084920476,273,0.01120034172161172,1,high,503,53,3
321064,141704,9.008078225,60.0,0.294118,9.82444616430975,120,0.033084586666666665,1,high,503,192,3
321064,187832,5.002505403186275,70.0,0.222222,5.8319053962687235,816,0.0061012487745098045,1,high,503,257,3
321064,221166,6.854179577319587,25.0,0.434783,4.913250048689383,97,0.03597280618556701,1,high,503,336,3
321064,358255,6.4567457500000005,20.0,1.42857,3.812648778506972,40,0.0526785725,1,high,503,579,3
321064,42463,4.46893093150685,60.0,0.238095,5.107995092969071,657,0.006025899543378996,1,medium,503,676,2
321064,85762,8.536807353846154,30.0,0.416667,7.846920209373206,65,0.03740570923076923,1,high,503,1078,3
321988,233698,9.045238278846155,130.0,0.47619,13.745319540341715,104,0.03485575576923077,1,high,506,354,3
321988,3423,6.784492023227384,90.0,0.140845,7.434610803913025,818,0.009021488753056235,1,high,506,552,3
321988,36453,8.333332500000001,15.0,3.33333,4.082484071062441,8,0.1136363375,1,high,506,599,3
321988,4845,6.219119506578947,40.0,0.434783,5.346616405153966,456,0.015193208771929824,1,high,506,732,3
321988,4917,7.426572050632911,90.0,0.27027,8.639087573025082,948,0.008906361413502109,1,high,506,737,3
321988,50610,11.201314184931507,40.0,0.769231,6.915577754505172,146,0.06849311643835616,1,high,506,746,3
322167,140587,5.180139501144165,40.0,0.253165,5.1152478931435885,437,0.010821449771167049,1,high,507,189,3
322167,283810,6.878957708333334,30.0,0.769231,6.633775086500455,24,0.06340585833333333,1,high,507,447,3
322167,4441,6.060344137931034,15.0,1.25,3.7309638264351994,29,0.06490870689655173,1,high,507,697,3
324072,26237,10.884615384615385,20.0,4.0,5.260520594302139,13,0.15976326923076925,1,high,508,414,3
324072,56946,9.423076923076923,20.0,2.5,4.581876225258572,13,0.12587406923076924,1,high,508,786,3
3247,10582,7.747046159793814,60.0,0.454545,8.362146622788067,194,0.02877463711340206,1,high,509,37,3
325642,1292,7.4583330000000005,20.0,1.25,5.3375637128647,10,0.11000000000000001,1,high,511,139,3
325642,3002,9.602563846153846,30.0,2.0,6.078756895523346,26,0.10059169615384615,1,high,511,471,3
325642,596,8.675161516129032,30.0,0.909091,5.608776827063146,93,0.06656421612903225,1,high,511,804,3
325646,1244014,7.456896551724138,30.0,1.25,5.926493411083509,29,0.08620691034482758,1,high,512,132,3
325646,140587,7.375266467741936,60.0,0.454545,9.071974344569236,124,0.031036150806451612,1,high,512,189,3
325646,342369,6.322310819047619,20.0,0.416667,5.069949939779532,105,0.02713384380952381,1,high,512,553,3
325887,3639,9.140616959459459,50.0,0.588235,9.384149630292383,74,0.04054049594594595,1,high,513,595,3
325887,5552,11.333332777777777,30.0,3.33333,7.0181843358913465,18,0.1388888888888889,1,high,513,775,3
32592,10737,7.050887410714286,30.0,0.588235,5.800160275403289,56,0.03973214285714286,1,high,514,48,3
32592,228790,9.205526534883722,60.0,0.909091,10.486389127152378,43,0.06373810930232558,1,high,514,347,3
32592,7396,8.512698,30.0,1.42857,6.166743632004388,25,0.085714304,1,high,514,985,3
32624,51428,8.212846011363636,60.0,0.555556,9.379150262019198,88,0.046620018181818185,1,high,515,750,3
32624,5224,7.905014893617022,30.0,1.11111,6.00593452835352,47,0.057059936170212766,1,high,515,755,3
3264,3423,7.427101423208191,130.0,0.121951,9.701201052262954,1465,0.005042424415699659,1,high,516,552,3
3264,35827,10.14240162086514,110.0,0.344828,11.039879543065636,786,0.014384480776081426,1,high,516,584,3
3264,42463,6.041119143968872,50.0,0.263158,6.519867175536595,771,0.007164878365758755,1,high,516,676,3
3264,50610,8.280975961432507,110.0,0.166667,11.016091203860945,363,0.018848782369146007,1,high,516,746,3
3264,5228,8.00395051908397,60.0,0.25,9.11609467311459,131,0.027989835877862596,1,high,516,756,3
32675,28908,9.275362173913043,30.0,1.66667,5.942189850886743,23,0.09364547391304347,1,high,517,458,3
32675,32968,5.492755578378378,50.0,0.294118,5.531701043038842,740,0.007298552891891893,1,high,517,526,3
32675,6832,7.486527206349206,40.0,0.833333,7.061442389631718,63,0.04668535238095238,1,high,517,903,3
32675,732,10.738095,30.0,1.42857,7.2801757372994205,20,0.145454455,1,high,517,977,3
32675,8691,5.774508435294117,20.0,0.4,4.492807965096521,85,0.035581029411764706,1,high,517,1091,3
327361,37925,8.070175789473684,20.0,1.66667,3.9776826698095857,19,0.08270676842105262,1,high,518,615,3
3274,11289,9.49275347826087,20.0,3.33333,5.514782567579457,23,0.13043478260869565,1,high,519,91,3
3289,187832,7.513487577235772,70.0,0.769231,8.028683382071119,123,0.033212252032520324,1,high,523,257,3
3289,2176,7.651514545454546,10.0,2.5,3.3086213827736883,11,0.1,1,high,523,324,3
3289,257844,6.785714285714286,10.0,2.5,3.1339158526400435,7,0.0909091,1,high,523,402,3
3289,274786,7.166169375,30.0,1.42857,5.364611445959733,32,0.0703125,1,high,523,430,3
3289,3498,5.195599893258427,90.0,0.142857,8.874456739867735,356,0.009109273988764046,1,high,523,562,3
3289,38967,6.973982829268293,22.5,0.769231,5.512960522827762,82,0.02503212317073171,1,high,523,629,3
3289,6057,8.132104193548388,20.0,1.42857,4.565281629662274,31,0.0681004064516129,1,high,523,822,3
32915,1292,5.968888420074349,30.0,0.357143,4.845158269580945,269,0.019838100520446097,1,high,524,139,3
32915,25480,6.0434926601382495,140.0,0.2,8.85526318734133,868,0.006885132857142857,1,high,524,395,3
32915,327361,4.708656613989637,30.0,0.196078,4.525465185148117,386,0.009894268212435232,1,medium,524,518,2
32915,612,7.24143542,20.0,0.909091,4.50859722216538,50,0.05652178399999999,1,high,524,827,3
32915,993449,6.303425343065693,80.0,0.434783,7.440645381521796,137,0.024581376642335766,1,high,524,1137,3
32937,105694,9.611591346341463,140.0,0.454545,11.429007191740855,615,0.017468809333333335,1,high,525,35,3
32937,475342,7.6800463260869565,60.0,0.909091,9.627747522279734,46,0.06695652173913044,1,high,525,720,3
32937,6916,10.071148614084507,80.0,0.588235,10.723585159671106,355,0.0272481098028169,1,high,525,918,3
32937,8356,7.843843353174603,40.0,0.294118,6.740358723212249,252,0.023229919047619046,1,high,525,1064,3
32968,27169,4.7977053378746595,40.0,0.333333,4.88744931588103,367,0.009892718964577656,1,medium,526,424,2
32968,6026,37.42011967741935,160.0,2.0,48.47182865954639,31,0.3240469161290323,1,high,526,817,3
33094,1347,6.233334,10.0,1.66667,4.145947572965678,5,0.14999997999999998,1,high,527,158,3
3322,10464,10.0,30.0,5.0,7.0710678118654755,11,0.08441563636363636,1,high,528,30,3
3322,2180,8.812837205202312,80.0,0.350877,9.943104778542299,346,0.02144937612716763,1,high,528,327,3
3322,2353,7.215895504032258,60.0,0.25641,7.993937642947054,248,0.017429752177419357,1,high,528,357,3
3322,2541,8.655249756218906,60.0,0.625,7.517511456577235,402,0.02288144741293532,1,high,528,394,3
3322,2555,6.125247276041667,30.0,0.175439,5.303137066526297,192,0.018976452864583333,1,high,528,399,3
3322,358262,7.2874995,10.0,2.0,3.155970010336258,20,0.125,1,high,528,582,3
3322,51499,7.6202000624999995,40.0,0.333333,7.009655532496717,112,0.03202945535714286,1,high,528,751,3
3322,6901,6.216502045515395,60.0,0.138889,6.111078654623558,747,0.008872701512717537,1,high,528,914,3
3322,8686,11.262226486486487,50.0,1.42857,8.12721859975738,74,0.08819342972972972,1,high,528,1090,3
3350,253337,7.066666000000001,10.0,2.0,4.044201006104914,5,0.0833333,1,high,529,392,3
3355,10180,5.939622565656566,60.0,0.147059,6.328225022346896,693,0.008180951486291487,1,high,530,8,3
3355,1102129,8.677720892857142,30.0,1.42857,6.35287349989086,56,0.08333334642857142,1,high,530,73,3
3355,11253,5.759826815384615,60.0,0.212766,6.069704294719457,1105,0.005738677393665159,1,high,530,88,3
3355,23088,6.435600365671642,90.0,0.175439,9.11727813699112,268,0.013550668470149253,1,high,530,349,3
3355,2399,7.673610833333334,30.0,1.66667,5.7942751207308945,24,0.10227271666666667,1,high,530,369,3
3355,67031,8.957577,50.0,0.625,8.79835663155181,73,0.039573845205479456,1,high,530,884,3
3355,7023,8.826262363636364,40.0,1.0,7.1853290272319015,55,0.057575787272727275,1,high,530,936,3
3355,704,5.474178978689818,120.0,0.175439,6.782364774203183,1267,0.0046619792423046565,1,high,530,938,3
33562,282446,9.52374063768116,60.0,0.526316,11.051696705984366,69,0.04729215072463768,1,high,531,443,3
3361,1292,7.006812041044776,30.0,0.408163,5.643120430067612,268,0.019796848208955223,1,high,532,139,3
3364,4337,11.34920619047619,30.0,2.5,7.964662531005614,21,0.1547619523809524,1,high,533,689,3
33724,17128,6.736110833333334,10.0,2.5,2.9170983048450236,24,0.09722225,1,high,535,236,3
33738,10395,8.498789152542374,20.0,1.42857,4.898793043095091,59,0.09887009152542373,1,high,536,19,3
33738,10432,9.017367548387098,40.0,1.11111,7.1323527473523125,155,0.04564516129032258,1,high,536,25,3
33738,10594,6.849948004926108,40.0,0.434783,6.484968890012885,203,0.02014725566502463,1,high,536,39,3
33738,1251,12.112299470588235,40.0,0.909091,9.64154244116144,17,0.0924369,1,high,536,133,3
33738,135056,9.391861565217392,70.0,0.555556,11.794100575924682,69,0.04157133333333333,1,high,536,160,3
33738,301542,3.986805716963449,60.0,0.11236,5.158805696158471,1067,0.003613708484536083,1,medium,536,476,2
33738,33747,11.536796363636363,20.0,2.5,6.390446289523989,22,0.19545454545454544,1,high,536,538,3
33738,5691,9.294479172131147,50.0,0.769231,8.225452904646499,122,0.0520888393442623,1,high,536,785,3
33738,8928,6.86419846969697,50.0,0.714286,6.883856070496815,66,0.044949468181818185,1,high,536,1111,3
33739,10582,7.12543198989899,50.0,0.344828,8.13273897581542,99,0.023088008080808083,1,high,537,37,3
33739,2598,10.687315127272727,60.0,0.909091,10.563343706789443,55,0.05113636363636364,1,high,537,408,3
33747,41493,5.465607777777778,10.0,2.0,3.094939369242779,18,0.1010100888888889,1,high,538,664,3
337525,136411,10.101306764705882,40.0,1.11111,7.957266461326011,34,0.10110294117647059,1,high,540,171,3
337525,36676,8.478259130434783,20.0,2.5,4.342153074754414,23,0.13043478260869565,1,high,540,603,3
337525,6980,6.343888330434782,40.0,0.232558,6.718058082968275,230,0.016194913739130432,1,high,540,931,3
33767,21949,9.590348482142858,30.0,1.42857,5.707765276751056,112,0.07695572946428572,1,high,542,334,3
338036,18993,10.002058349206349,50.0,0.714286,8.5022893905858,63,0.06140354603174603,1,high,543,265,3
